"list_hover href","list_hover src","d-flex href","product-list__price","card__text"
"https://jewelbox.co.in/twillight-stars-and-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER1513-backYG.jpg","https://jewelbox.co.in/twillight-stars-and-diamond-studs/","₹1,40,612","Twillight Stars And Diamond Studs"
"https://jewelbox.co.in/glowing-steering-diamond-studs-for-women/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753706034.jpg","https://jewelbox.co.in/glowing-steering-diamond-studs-for-women/","₹23,022","Glowing Steering Diamond Studs For Women"
"https://jewelbox.co.in/tied-together-forever-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER1306-backYG.jpg","https://jewelbox.co.in/tied-together-forever-diamond-earrings/","₹1,03,707","Tied Together Forever Diamond Earrings"
"https://jewelbox.co.in/blooming-peony-diamond-studs-for-women/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753703956.jpg","https://jewelbox.co.in/blooming-peony-diamond-studs-for-women/","₹13,040","Blooming Peony Diamond Studs For Women"
"https://jewelbox.co.in/tulip-bud-glam-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER1526-backYG.jpg","https://jewelbox.co.in/tulip-bud-glam-diamond-studs/","₹1,48,453","Tulip Bud Glam Diamond Studs"
"https://jewelbox.co.in/splendid-sun-design-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER1069-frontYG.jpg","https://jewelbox.co.in/splendid-sun-design-diamond-ear-studs/","₹1,26,909","Splendid Sun Design Diamond Ear Studs"
"https://jewelbox.co.in/orinoco-flow-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER1082-frontYG.jpg","https://jewelbox.co.in/orinoco-flow-diamond-ear-studs/","₹96,731","Orinoco Flow Diamond Ear Studs"
"https://jewelbox.co.in/intricrate-dual-tone-design-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER0974-frontYG.jpg","https://jewelbox.co.in/intricrate-dual-tone-design-diamond-studs/","₹1,32,069","Intricrate Dual Tone Design Diamond Studs"
"https://jewelbox.co.in/twinkling-stars-of-north-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER0991-frontYG.jpg","https://jewelbox.co.in/twinkling-stars-of-north-diamond-earrings/","₹1,92,764","Twinkling Stars Of North Diamond Earrings"
"https://jewelbox.co.in/garden-dewfall-mixed-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER1060-frontYG.jpg","https://jewelbox.co.in/garden-dewfall-mixed-diamond-earrings/","₹81,567","Garden Dewfall Mixed Diamond Earrings"
"https://jewelbox.co.in/modernish-art-deco-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER0907-frontYG.jpg","https://jewelbox.co.in/modernish-art-deco-diamond-earrings/","₹3,68,780","Modernish Art Deco Diamond Earrings"
"https://jewelbox.co.in/minimalist-duo-diamond-earring-danglers/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER0998-frontYG.jpg","https://jewelbox.co.in/minimalist-duo-diamond-earring-danglers/","₹1,54,403","Minimalist Duo Diamond Earring Danglers"
"https://jewelbox.co.in/duo-quads-padma-cut-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1572-front-2.jpg","https://jewelbox.co.in/duo-quads-padma-cut-diamond-earrings/","₹3,03,556","Duo Quads Padma Cut Diamond Earrings"
"https://jewelbox.co.in/glimmer-steak-padma-cut-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753274449.jpg","https://jewelbox.co.in/glimmer-steak-padma-cut-diamond-earrings/","₹1,50,669","Glimmer Steak Padma Cut Diamond Earrings"
"https://jewelbox.co.in/stunning-helix-padma-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1579-frontYG.jpg","https://jewelbox.co.in/stunning-helix-padma-cut-diamond-studs/","₹2,28,600","Stunning Helix Padma Cut Diamond Studs"
"https://jewelbox.co.in/sparkling-stick-padma-cut-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1577-front-2.jpg","https://jewelbox.co.in/sparkling-stick-padma-cut-diamond-drop-earrings/","₹1,46,494","Sparkling Stick Padma Cut Diamond Drop Earrings"
"https://jewelbox.co.in/radiant-orb-padma-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1583-front.jpg","https://jewelbox.co.in/radiant-orb-padma-cut-diamond-studs/","₹1,79,740","Radiant Orb Padma Cut Diamond Studs"
"https://jewelbox.co.in/regal-grace-padma-cut-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1582-frontYG.jpg","https://jewelbox.co.in/regal-grace-padma-cut-diamond-stud-earrings/","₹1,85,754","Regal Grace Padma Cut Diamond Stud Earrings"
"https://jewelbox.co.in/subtle-glow-padma-cut-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753176787.jpg","https://jewelbox.co.in/subtle-glow-padma-cut-diamond-stud-earrings/","₹2,36,965","Subtle Glow Padma Cut Diamond Stud Earrings"
"https://jewelbox.co.in/petite-glory-padma-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1753176881.jpg","https://jewelbox.co.in/petite-glory-padma-cut-diamond-studs/","₹3,39,865","Petite Glory Padma Cut Diamond Studs"
"https://jewelbox.co.in/twirl-aura-padma-cut-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1589-frontYG.jpg","https://jewelbox.co.in/twirl-aura-padma-cut-diamond-stud-earrings/","₹1,46,566","Twirl Aura Padma Cut Diamond Stud Earrings"
"https://jewelbox.co.in/charming-starlit-beauty-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/PER0895-frontYG.jpg","https://jewelbox.co.in/charming-starlit-beauty-diamond-studs/","₹76,951","Charming Starlit Beauty Diamond Studs"
"https://jewelbox.co.in/pretty-modish-vogue-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/PER0894-frontYG.jpg","https://jewelbox.co.in/pretty-modish-vogue-diamond-studs/","₹1,88,526","Pretty Modish Vogue Diamond Studs"
"https://jewelbox.co.in/pretty-valentine-heart-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/PER0908-frontYG.jpg","https://jewelbox.co.in/pretty-valentine-heart-diamond-earrings/","₹1,17,875","Pretty Valentine Heart Diamond Earrings"
"https://jewelbox.co.in/shimmering-classic-beauty-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/PER0939-frontYG.jpg","https://jewelbox.co.in/shimmering-classic-beauty-diamond-earrings/","₹2,15,976","Shimmering Classic Beauty Diamond Earrings"
"https://jewelbox.co.in/vintage-retro-starlet-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/PER0951-frontYG.jpg","https://jewelbox.co.in/vintage-retro-starlet-diamond-earrings/","₹1,65,417","Vintage Retro Starlet Diamond Earrings"
"https://jewelbox.co.in/bejewelled-leaf-round-diamond-cut-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1601-frontYG.jpg","https://jewelbox.co.in/bejewelled-leaf-round-diamond-cut-earrings/","₹39,949","Bejewelled Leaf Round Diamond Cut Earrings"
"https://jewelbox.co.in/kalga-floral-design-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/PER1032-frontYG.jpg","https://jewelbox.co.in/kalga-floral-design-diamond-earrings/","₹41,175","Kalga Floral Design Diamond Earrings"
"https://jewelbox.co.in/eccentric-loops-padma-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1571-front-2.jpg","https://jewelbox.co.in/eccentric-loops-padma-cut-diamond-studs/","₹1,45,075","Eccentric Loops Padma Cut Diamond Studs"
"https://jewelbox.co.in/solitaire-essence-padma-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/02/WER1562-front-2.jpg","https://jewelbox.co.in/solitaire-essence-padma-cut-diamond-studs/","₹1,26,111","Solitaire Essence Padma Cut Diamond Studs"
"https://jewelbox.co.in/glinted-twinkle-round-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/03/PER0871-front-2.jpg","https://jewelbox.co.in/glinted-twinkle-round-diamond-studs/","₹42,488","Glinted Twinkle Round Diamond Studs"
"https://jewelbox.co.in/angelic-curve-pear-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/03/PER1161-front-2.jpg","https://jewelbox.co.in/angelic-curve-pear-diamond-studs/","₹60,263","Angelic Curve Pear Diamond Studs"
"https://jewelbox.co.in/lotus-prism-padma-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/03/WER1584-front.jpg","https://jewelbox.co.in/lotus-prism-padma-cut-diamond-studs/","₹1,91,733","Lotus Prism Padma Cut Diamond Studs"
"https://jewelbox.co.in/classic-luce-stella-solitaire-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2023/12/WER0418-2.jpg","https://jewelbox.co.in/classic-luce-stella-solitaire-diamond-studs/","₹61,566","Classic Luce Stella Solitaire Diamond Studs"
"https://jewelbox.co.in/solitaire-in-cushion-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2013/07/WER0164-front-2.jpg","https://jewelbox.co.in/solitaire-in-cushion-diamond-studs/","₹81,025","Solitaire In Cushion Diamond Studs"
"https://jewelbox.co.in/round-cut-orloff-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1770276680.jpg","https://jewelbox.co.in/round-cut-orloff-diamond-studs/","₹2,01,568","Round Cut Orloff Diamond Studs"
"https://jewelbox.co.in/hexagon-round-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/04/PPS100ER-front-2.jpg","https://jewelbox.co.in/hexagon-round-diamond-stud-earrings/","₹51,302","Hexagon Round Diamond Stud Earrings"
"https://jewelbox.co.in/gleaming-round-tear-drop-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/04/PPS126ER-front-2.jpg","https://jewelbox.co.in/gleaming-round-tear-drop-diamond-earrings/","₹49,925","Gleaming Round Tear Drop Diamond Earrings"
"https://jewelbox.co.in/double-ring-floral-diamond-hoop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/04/PPS102ER-front-2.jpg","https://jewelbox.co.in/double-ring-floral-diamond-hoop-earrings/","₹92,206","Double Ring Floral Diamond Hoop Earrings"
"https://jewelbox.co.in/shimmering-tulip-fragment-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/04/PPS131ER-front-2.jpg","https://jewelbox.co.in/shimmering-tulip-fragment-diamond-earrings/","₹43,121","Shimmering Tulip Fragment Diamond Earrings"
"https://jewelbox.co.in/aster-shine-petite-diamond-danglers/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/04/PPS122ER-front-2.jpg","https://jewelbox.co.in/aster-shine-petite-diamond-danglers/","₹94,321","Aster Shine Petite Diamond Danglers"
"https://jewelbox.co.in/petal-glow-fleur-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/04/PPS120ER-front-3.jpg","https://jewelbox.co.in/petal-glow-fleur-diamond-studs/","₹66,760","Petal Glow Fleur Diamond Studs"
"https://jewelbox.co.in/petite-round-diamond-geometrical-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/04/PNK0062ER-front-2.jpg","https://jewelbox.co.in/petite-round-diamond-geometrical-earrings/","₹48,255","Petite Round Diamond Geometrical Earrings"
"https://jewelbox.co.in/ovoloid-pear-and-round-diamond-cut-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744203285.jpg","https://jewelbox.co.in/ovoloid-pear-and-round-diamond-cut-earrings/","₹71,514","Ovoloid Pear and Round Diamond Cut Earrings"
"https://jewelbox.co.in/flower-in-oval-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1744197905.jpg","https://jewelbox.co.in/flower-in-oval-diamond-stud-earrings/","₹72,210","Flower in Oval Diamond Stud Earrings"
"https://jewelbox.co.in/periwinkle-belle-floral-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744203361.jpg","https://jewelbox.co.in/periwinkle-belle-floral-diamond-earrings/","₹1,02,791","Periwinkle Belle Floral Diamond Earrings"
"https://jewelbox.co.in/delicate-faberge-mixed-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744203518.jpg","https://jewelbox.co.in/delicate-faberge-mixed-diamond-earrings/","₹1,38,115","Delicate Fabergé Mixed Diamond Earrings"
"https://jewelbox.co.in/blush-bloom-floral-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1745322577.jpg","https://jewelbox.co.in/blush-bloom-floral-diamond-ear-studs/","₹32,015","Blush Bloom Floral Diamond Ear Studs"
"https://jewelbox.co.in/peacock-motif-pear-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744203460.jpg","https://jewelbox.co.in/peacock-motif-pear-diamond-earstuds/","₹84,939","Peacock Motif Pear Diamond Earstuds"
"https://jewelbox.co.in/zig-zag-leafy-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744203578.jpg","https://jewelbox.co.in/zig-zag-leafy-diamond-studs/","₹76,407","Zig Zag Leafy Diamond Studs"
"https://jewelbox.co.in/madhavi-round-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744203647.jpg","https://jewelbox.co.in/madhavi-round-diamond-ear-studs/","₹61,365","Madhavi Round Diamond Ear Studs"
"https://jewelbox.co.in/petal-muse-pear-diamond-earstuds/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744203714.jpg","https://jewelbox.co.in/petal-muse-pear-diamond-earstuds/","₹75,081","Petal Muse Pear Diamond Earstuds"
"https://jewelbox.co.in/stellar-solitaire-cushion-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744204033.jpg","https://jewelbox.co.in/stellar-solitaire-cushion-cut-diamond-studs/","₹69,925","Stellar Solitaire Cushion Cut Diamond Studs"
"https://jewelbox.co.in/summer-bloom-diamond-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744204152.jpg","https://jewelbox.co.in/summer-bloom-diamond-stud-earrings/","₹65,397","Summer Bloom Diamond Stud Earrings"
"https://jewelbox.co.in/shining-marquise-pearl-drops-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744286914.jpg","https://jewelbox.co.in/shining-marquise-pearl-drops-diamond-earrings/","₹91,015","Shining Marquise Pearl Drops Diamond Earrings"
"https://jewelbox.co.in/glistening-honeyglow-amber-diamond-drops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1744608657.jpg","https://jewelbox.co.in/glistening-honeyglow-amber-diamond-drops/","₹38,223","Glistening Honeyglow Amber Diamond Drops"
"https://jewelbox.co.in/trendy-sparkling-pear-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744286977.jpg","https://jewelbox.co.in/trendy-sparkling-pear-diamond-earrings/","₹52,411","Trendy Sparkling Pear Diamond Earrings"
"https://jewelbox.co.in/rajkumari-green-stone-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1745824656.jpg","https://jewelbox.co.in/rajkumari-green-stone-diamond-earrings/","₹1,06,209","Rajkumari Green Stone Diamond Earrings"
"https://jewelbox.co.in/half-triple-line-diamond-ear-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744287273.jpg","https://jewelbox.co.in/half-triple-line-diamond-ear-studs/","₹50,484","Half Triple Line Diamond Ear Studs"
"https://jewelbox.co.in/crystal-mirage-dew-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1744614359.jpg","https://jewelbox.co.in/crystal-mirage-dew-diamond-studs/","₹52,535","Crystal Mirage Dew Diamond Studs"
"https://jewelbox.co.in/shimmering-emerald-star-diamond-danglers/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1745214840.jpg","https://jewelbox.co.in/shimmering-emerald-star-diamond-danglers/","₹58,465","Shimmering Emerald Star Diamond Danglers"
"https://jewelbox.co.in/gleaming-rosa-marquise-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744287213.jpg","https://jewelbox.co.in/gleaming-rosa-marquise-diamond-earrings/","₹74,836","Gleaming Rosa Marquise Diamond Earrings"
"https://jewelbox.co.in/bright-castor-round-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1745226202.jpg","https://jewelbox.co.in/bright-castor-round-cut-diamond-stud-for-men/","₹19,071","Bright Castor Round Cut Diamond Stud for Men"
"https://jewelbox.co.in/pollux-orbit-princess-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1745227237.jpg","https://jewelbox.co.in/pollux-orbit-princess-cut-diamond-stud-for-men/","₹17,193","Pollux Orbit Princess Cut Diamond Stud For Men"
"https://jewelbox.co.in/clemence-round-and-oval-diamond-earring/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744287421.jpg","https://jewelbox.co.in/clemence-round-and-oval-diamond-earring/","₹89,955","Clémence Round and Oval Diamond Earring"
"https://jewelbox.co.in/shimmering-bollywood-jhumka-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/wp-content/uploads/2025/01/WER1531-backYG.jpg","https://jewelbox.co.in/shimmering-bollywood-jhumka-diamond-earrings/","₹86,861","Shimmering Bollywood Jhumka Diamond Earrings"
"https://jewelbox.co.in/duchess-diana-blue-stone-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1745475076.jpg","https://jewelbox.co.in/duchess-diana-blue-stone-diamond-earrings/","₹67,427","Duchess Diana Blue Stone Diamond Earrings"
"https://jewelbox.co.in/square-rimmed-regal-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746016708.jpg","https://jewelbox.co.in/square-rimmed-regal-diamond-stud-for-men/","₹19,071","Square Rimmed Regal Diamond Stud For Men"
"https://jewelbox.co.in/ignis-round-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746017243.jpg","https://jewelbox.co.in/ignis-round-diamond-stud-for-men/","₹18,132","Ignis Round Diamond Stud For Men"
"https://jewelbox.co.in/francesca-pear-cut-diamond-drops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744960079.jpg","https://jewelbox.co.in/francesca-pear-cut-diamond-drops/","₹92,669","Francesca Pear Cut Diamond Drops"
"https://jewelbox.co.in/opulent-art-deco-baguette-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744956325.jpg","https://jewelbox.co.in/opulent-art-deco-baguette-diamond-studs/","₹44,736","Opulent Art Deco Baguette Diamond Studs"
"https://jewelbox.co.in/radiant-rectangular-stud-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746704709.jpg","https://jewelbox.co.in/radiant-rectangular-stud-earrings/","₹1,28,757","Radiant Rectangular Stud Earrings"
"https://jewelbox.co.in/triangle-luxe-padma-cut-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746426450.jpg","https://jewelbox.co.in/triangle-luxe-padma-cut-diamond-studs/","₹1,43,513","Triangle Luxe Padma Cut Diamond Studs"
"https://jewelbox.co.in/glorious-green-stone-marquise-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1755082321.jpg","https://jewelbox.co.in/glorious-green-stone-marquise-diamond-studs/","₹80,403","Glorious Green Stone Marquise Diamond Studs"
"https://jewelbox.co.in/white-pearl-drops-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1755076365.jpg","https://jewelbox.co.in/white-pearl-drops-diamond-earrings/","₹63,244","White Pearl Drops Diamond Earrings"
"https://jewelbox.co.in/radiant-empress-pear-diamond-drops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1744959460.jpg","https://jewelbox.co.in/radiant-empress-pear-diamond-drops/","₹26,505","Radiant Empress Pear Diamond Drops"
"https://jewelbox.co.in/lustre-round-cut-padma-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746427428.jpg","https://jewelbox.co.in/lustre-round-cut-padma-diamond-earrings/","₹1,36,123","Lustre Round Cut Padma Diamond Earrings"
"https://jewelbox.co.in/lume-emerald-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746172447.jpg","https://jewelbox.co.in/lume-emerald-diamond-stud-for-men/","₹75,640","Lume Emerald Diamond Stud For Men"
"https://jewelbox.co.in/regal-glam-princess-cut-diamond-drop-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1755085183.jpg","https://jewelbox.co.in/regal-glam-princess-cut-diamond-drop-earrings/","₹1,36,782","Regal Glam Princess Cut Diamond Drop Earrings"
"https://jewelbox.co.in/flower-love-diamond-dangling-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model__1755086791.jpg","https://jewelbox.co.in/flower-love-diamond-dangling-earrings/","₹1,24,455","Flower Love Diamond Dangling Earrings"
"https://jewelbox.co.in/pure-round-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746252357.jpg","https://jewelbox.co.in/pure-round-diamond-stud-for-men/","₹22,071","Pure Round Diamond Stud For Men"
"https://jewelbox.co.in/abstract-florina-flare-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747140720.jpg","https://jewelbox.co.in/abstract-florina-flare-diamond-earrings/","₹1,96,885","Abstract Florina Flare Diamond Earrings"
"https://jewelbox.co.in/alluring-princess-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746525986.jpg","https://jewelbox.co.in/alluring-princess-cut-diamond-stud-for-men/","₹54,640","Alluring Princess Cut Diamond Stud for Men"
"https://jewelbox.co.in/minimal-radiance-diamond-stud-for-men-2/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746254310.jpg","https://jewelbox.co.in/minimal-radiance-diamond-stud-for-men-2/","₹36,543","Minimal Radiance Diamond Stud for Men"
"https://jewelbox.co.in/bright-gladius-orbis-mens-round-diamond-stud/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746446431.jpg","https://jewelbox.co.in/bright-gladius-orbis-mens-round-diamond-stud/","₹39,735","Bright Gladius Orbis Men's Round Diamond Stud"
"https://jewelbox.co.in/charming-cross-in-a-hoop-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747047274.jpg","https://jewelbox.co.in/charming-cross-in-a-hoop-diamond-earrings/","₹42,286","Charming Cross in a Hoop Diamond Earrings"
"https://jewelbox.co.in/petite-coraline-flower-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746858289.jpg","https://jewelbox.co.in/petite-coraline-flower-diamond-studs/","₹49,735","Petite Coraline Flower Diamond Studs"
"https://jewelbox.co.in/radiant-orbit-loop-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746781995.jpg","https://jewelbox.co.in/radiant-orbit-loop-diamond-hoops/","₹63,177","Radiant Orbit Loop Diamond Hoops"
"https://jewelbox.co.in/regal-emerald-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746175468.jpg","https://jewelbox.co.in/regal-emerald-cut-diamond-stud-for-men/","₹97,485","Regal Emerald Cut Diamond Stud For Men"
"https://jewelbox.co.in/bedazzled-colourtura-diamond-hoops/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747042697.jpg","https://jewelbox.co.in/bedazzled-colourtura-diamond-hoops/","₹65,109","Bedazzled Colourtura Diamond Hoops"
"https://jewelbox.co.in/bejewelled-ratanmala-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1747141340.jpg","https://jewelbox.co.in/bejewelled-ratanmala-diamond-earrings/","₹81,420","Bejewelled RatanMala Diamond Earrings"
"https://jewelbox.co.in/flux-oval-diamond-studs-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/139_dsg_img_model_1746177125.jpg","https://jewelbox.co.in/flux-oval-diamond-studs-for-men/","₹27,594","Flux Oval Diamond Studs For Men"
"https://jewelbox.co.in/bright-lumen-arx-round-cut-diamond-stud-for-men/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746441644.jpg","https://jewelbox.co.in/bright-lumen-arx-round-cut-diamond-stud-for-men/","₹15,383","Bright Lumen Arx Round Cut Diamond Stud For Men"
"https://jewelbox.co.in/courtyard-charmer-princess-diamond-studs/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746789568.jpg","https://jewelbox.co.in/courtyard-charmer-princess-diamond-studs/","₹70,891","Courtyard Charmer Princess Diamond Studs"
"https://jewelbox.co.in/duchess-theodora-emerald-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746616828.jpg","https://jewelbox.co.in/duchess-theodora-emerald-diamond-earrings/","₹92,592","Duchess Theodora Emerald Diamond Earrings"
"https://jewelbox.co.in/glimmering-asteria-bloom-diamond-earrings/","https://d3v1ent03vl2sc.cloudfront.net/woo_featured_image/47_dsg_img_model_1746860342.jpg","https://jewelbox.co.in/glimmering-asteria-bloom-diamond-earrings/","₹66,328","Glimmering Asteria Bloom Diamond Earrings"
